x,y,z
-2.3999999999999995,-1.3999999999999986,0.5303804426324963
-2.3999999999999995,-1.1999999999999984,0.5841689154800466
-2.3999999999999995,-0.9999999999999982,0.6452356566495867
-2.3999999999999995,-0.799999999999998,0.7125435824171957
-2.3999999999999995,-0.5999999999999979,0.7824631664061812
-2.3999999999999995,-0.3999999999999977,0.8472359242855795
-2.3999999999999995,-0.1999999999999975,0.8947808633876004
-2.3999999999999995,2.6645352591003757e-15,0.9125010165605544
-2.3999999999999995,0.20000000000000284,0.8947808633875995
-2.3999999999999995,0.400000000000003,0.8472359242855779
-2.3999999999999995,0.6000000000000032,0.7824631664061794
-2.3999999999999995,0.8000000000000034,0.7125435824171938
-2.3999999999999995,1.0000000000000036,0.6452356566495849
-2.3999999999999995,1.2000000000000037,0.584168915480045
-2.3999999999999995,1.400000000000004,0.530380442632495
-2.3999999999999995,1.600000000000004,0.48362457152891714
-2.3999999999999995,1.8000000000000043,0.44314966838594827
-2.3999999999999995,2.0000000000000044,0.4080828605134114
-2.3999999999999995,2.2000000000000046,0.3775956073305802
-2.3999999999999995,2.400000000000005,0.35096192944636645
-2.3999999999999995,2.600000000000005,0.3275687747933143
-2.3999999999999995,2.800000000000005,0.3069073041671313
-2.1999999999999993,-3.0,0.4134149529136574
-2.1999999999999993,-2.8,0.43970362716580125
-2.1999999999999993,-2.5999999999999996,0.4693051500150751
-2.1999999999999993,-2.3999999999999995,0.5028203346070852
-2.1999999999999993,-2.1999999999999993,0.5409781907787878
-2.1999999999999993,-1.9999999999999991,0.584657033298329
-2.1999999999999993,-1.799999999999999,0.6348969670024943
-2.1999999999999993,-1.5999999999999988,0.6928850353198788
-2.1999999999999993,-1.3999999999999986,0.7598717959358604
-2.1999999999999993,-1.1999999999999984,0.8369341085287778
-2.1999999999999993,-0.9999999999999982,0.9244239376298135
-2.1999999999999993,-0.799999999999998,1.0208554617257908
-2.1999999999999993,-0.5999999999999979,1.1210286875579745
-2.1999999999999993,-0.3999999999999977,1.2138280970030946
-2.1999999999999993,-0.1999999999999975,1.281945348996391
-2.1999999999999993,2.6645352591003757e-15,1.3073328699784212
-2.1999999999999993,0.20000000000000284,1.2819453489963895
-2.1999999999999993,0.400000000000003,1.2138280970030924
-2.1999999999999993,0.6000000000000032,1.121028687557972
-2.1999999999999993,0.8000000000000034,1.0208554617257881
-2.1999999999999993,1.0000000000000036,0.924423937629811
-2.1999999999999993,1.2000000000000037,0.8369341085287755
-2.1999999999999993,1.400000000000004,0.7598717959358585
-2.1999999999999993,1.600000000000004,0.6928850353198771
-2.1999999999999993,1.8000000000000043,0.6348969670024928
-2.1999999999999993,2.0000000000000044,0.5846570332983277
-2.1999999999999993,2.2000000000000046,0.5409781907787867
-2.1999999999999993,2.400000000000005,0.5028203346070842
-2.1999999999999993,2.600000000000005,0.4693051500150743
-2.1999999999999993,2.800000000000005,0.4397036271658006
-1.9999999999999991,-3.0,0.5229280280136953
-1.9999999999999991,-2.8,0.5561805373602527
-1.9999999999999991,-2.5999999999999996,0.5936234645226044
-1.9999999999999991,-2.3999999999999995,0.6360167772552359
-1.9999999999999991,-2.1999999999999993,0.6842825991382341
-1.9999999999999991,-1.9999999999999991,0.739531909361986
-1.9999999999999991,-1.799999999999999,0.803080335161052
-1.9999999999999991,-1.5999999999999988,0.876429366200736
-1.9999999999999991,-1.3999999999999986,0.9611608312458735
-1.9999999999999991,-1.1999999999999984,1.0586368486815698
-1.9999999999999991,-0.9999999999999982,1.1693026179785382
-1.9999999999999991,-0.799999999999998,1.2912787254668328
-1.9999999999999991,-0.5999999999999979,1.417987706540226
-1.9999999999999991,-0.3999999999999977,1.5353695570029673
-1.9999999999999991,-0.1999999999999975,1.6215309790984225
-1.9999999999999991,2.6645352591003757e-15,1.6536436208636132
-1.9999999999999991,0.20000000000000284,1.6215309790984207
-1.9999999999999991,0.400000000000003,1.5353695570029644
-1.9999999999999991,0.6000000000000032,1.4179877065402229
-1.9999999999999991,0.8000000000000034,1.2912787254668294
-1.9999999999999991,1.0000000000000036,1.169302617978535
-1.9999999999999991,1.2000000000000037,1.058636848681567
-1.9999999999999991,1.400000000000004,0.961160831245871
-1.9999999999999991,1.600000000000004,0.8764293662007338
-1.9999999999999991,1.8000000000000043,0.8030803351610502
-1.9999999999999991,2.0000000000000044,0.7395319093619843
-1.9999999999999991,2.2000000000000046,0.6842825991382327
-1.9999999999999991,2.400000000000005,0.6360167772552348
-1.9999999999999991,2.600000000000005,0.5936234645226034
-1.9999999999999991,2.800000000000005,0.5561805373602519
-1.799999999999999,-3.0,0.599807676670983
-1.799999999999999,-2.8,0.6379488917257562
-1.799999999999999,-2.5999999999999996,0.6808965899669811
-1.799999999999999,-2.3999999999999995,0.7295224678208263
-1.799999999999999,-2.1999999999999993,0.7848842173071217
-1.799999999999999,-1.9999999999999991,0.8482561511636009
-1.799999999999999,-1.799999999999999,0.9211473170462564
-1.799999999999999,-1.5999999999999988,1.0052799500992096
-1.799999999999999,-1.3999999999999986,1.1024684358315548
-1.799999999999999,-1.1999999999999984,1.2142751480694274
-1.799999999999999,-0.9999999999999982,1.341210738462534
-1.799999999999999,-0.799999999999998,1.4811194863638955
-1.799999999999999,-0.5999999999999979,1.6264569237922621
-1.799999999999999,-0.3999999999999977,1.7610959778066966
-1.799999999999999,-0.1999999999999975,1.8599246495113797
-1.799999999999999,2.6645352591003757e-15,1.8967584163341482
-1.799999999999999,0.20000000000000284,1.8599246495113777
-1.799999999999999,0.400000000000003,1.7610959778066932
-1.799999999999999,0.6000000000000032,1.6264569237922584
-1.799999999999999,0.8000000000000034,1.4811194863638917
-1.799999999999999,1.0000000000000036,1.3412107384625305
-1.799999999999999,1.2000000000000037,1.2142751480694238
-1.799999999999999,1.400000000000004,1.1024684358315522
-1.799999999999999,1.600000000000004,1.0052799500992071
-1.799999999999999,1.8000000000000043,0.9211473170462542
-1.799999999999999,2.0000000000000044,0.848256151163599
-1.799999999999999,2.2000000000000046,0.7848842173071201
-1.799999999999999,2.400000000000005,0.729522467820825
-1.799999999999999,2.600000000000005,0.6808965899669799
-1.799999999999999,2.800000000000005,0.6379488917257552
-1.5999999999999988,-3.0,0.6319162927926928
-1.5999999999999988,-2.8,0.6720992650310458
-1.5999999999999988,-2.5999999999999996,0.7173460188025235
-1.5999999999999988,-2.3999999999999995,0.7685749137672129
-1.5999999999999988,-2.1999999999999993,0.8269002618055435
-1.5999999999999988,-1.9999999999999991,0.8936645915519543
-1.5999999999999988,-1.799999999999999,0.9704577322759119
-1.5999999999999988,-1.5999999999999988,1.0590941129851121
-1.5999999999999988,-1.3999999999999986,1.16148524600125
-1.5999999999999988,-1.1999999999999984,1.2792771413948316
-1.5999999999999988,-0.9999999999999982,1.4130077867741229
-1.5999999999999988,-0.799999999999998,1.5604060624910778
-1.5999999999999988,-0.5999999999999979,1.713523633732337
-1.5999999999999988,-0.3999999999999977,1.8553701208432154
-1.5999999999999988,-0.1999999999999975,1.9594892414784562
-1.5999999999999988,2.6645352591003757e-15,1.9982947757947533
-1.5999999999999988,0.20000000000000284,1.9594892414784542
-1.5999999999999988,0.400000000000003,1.8553701208432118
-1.5999999999999988,0.6000000000000032,1.7135236337323332
-1.5999999999999988,0.8000000000000034,1.5604060624910738
-1.5999999999999988,1.0000000000000036,1.413007786774119
-1.5999999999999988,1.2000000000000037,1.279277141394828
-1.5999999999999988,1.400000000000004,1.161485246001247
-1.5999999999999988,1.600000000000004,1.0590941129851095
-1.5999999999999988,1.8000000000000043,0.9704577322759096
-1.5999999999999988,2.0000000000000044,0.8936645915519523
-1.5999999999999988,2.2000000000000046,0.8269002618055418
-1.5999999999999988,2.400000000000005,0.7685749137672114
-1.5999999999999988,2.600000000000005,0.7173460188025222
-1.5999999999999988,2.800000000000005,0.6720992650310448
-1.3999999999999986,-3.0,0.6141846318976434
-1.3999999999999986,-2.8,0.6532400642298217
-1.3999999999999986,-2.5999999999999996,0.6972171876663512
-1.3999999999999986,-2.3999999999999995,0.7470085925648683
-1.3999999999999986,-2.1999999999999993,0.8036973230562278
-1.3999999999999986,-1.9999999999999991,0.8685882362307746
-1.3999999999999986,-1.799999999999999,0.9432265505229509
-1.3999999999999986,-1.5999999999999988,1.029375781804884
-1.3999999999999986,-1.3999999999999986,1.1288938050911266
-1.3999999999999986,-1.1999999999999984,1.2433804431759063
-1.3999999999999986,-0.9999999999999982,1.3733585876588175
-1.3999999999999986,-0.799999999999998,1.5166208468315916
-1.3999999999999986,-0.5999999999999979,1.665441917284234
-1.3999999999999986,-0.3999999999999977,1.8033081718274593
-1.3999999999999986,-0.1999999999999975,1.9045056951548736
-1.3999999999999986,2.6645352591003757e-15,1.9422223406686572
-1.3999999999999986,0.20000000000000284,1.9045056951548713
-1.3999999999999986,0.400000000000003,1.803308171827456
-1.3999999999999986,0.6000000000000032,1.66544191728423
-1.3999999999999986,0.8000000000000034,1.5166208468315876
-1.3999999999999986,1.0000000000000036,1.373358587658814
-1.3999999999999986,1.2000000000000037,1.2433804431759028
-1.3999999999999986,1.400000000000004,1.128893805091124
-1.3999999999999986,1.600000000000004,1.0293757818048814
-1.3999999999999986,1.8000000000000043,0.9432265505229486
-1.3999999999999986,2.0000000000000044,0.8685882362307727
-1.3999999999999986,2.2000000000000046,0.8036973230562261
-1.3999999999999986,2.400000000000005,0.7470085925648668
-1.3999999999999986,2.600000000000005,0.69721718766635
-1.3999999999999986,2.800000000000005,0.6532400642298207
-1.1999999999999984,-3.0,0.5494121333573009
-1.1999999999999984,-2.8,0.5843487424523812
-1.1999999999999984,-2.5999999999999996,0.6236879964020107
-1.1999999999999984,-2.3999999999999995,0.6682283521312474
-1.1999999999999984,-2.1999999999999993,0.7189386349013404
-1.1999999999999984,-1.9999999999999991,0.7769860903262308
-1.1999999999999984,-1.799999999999999,0.8437529766267843
-1.1999999999999984,-1.5999999999999988,0.9208168276050458
-1.1999999999999984,-1.3999999999999986,1.0098395850001025
-1.1999999999999984,-1.1999999999999984,1.1122523527646118
-1.1999999999999984,-0.9999999999999982,1.2285228778501056
-1.1999999999999984,-0.799999999999998,1.3566765621884949
-1.1999999999999984,-0.5999999999999979,1.4898028202540496
-1.1999999999999984,-0.3999999999999977,1.6131295677705804
-1.1999999999999984,-0.1999999999999975,1.7036547035265914
-1.1999999999999984,2.6645352591003757e-15,1.7373937155412431
-1.1999999999999984,0.20000000000000284,1.7036547035265897
-1.1999999999999984,0.400000000000003,1.6131295677705773
-1.1999999999999984,0.6000000000000032,1.489802820254046
-1.1999999999999984,0.8000000000000034,1.3566765621884913
-1.1999999999999984,1.0000000000000036,1.2285228778501023
-1.1999999999999984,1.2000000000000037,1.1122523527646087
-1.1999999999999984,1.400000000000004,1.0098395850000998
-1.1999999999999984,1.600000000000004,0.9208168276050436
-1.1999999999999984,1.8000000000000043,0.8437529766267822
-1.1999999999999984,2.0000000000000044,0.776986090326229
-1.1999999999999984,2.2000000000000046,0.7189386349013389
-1.1999999999999984,2.400000000000005,0.6682283521312462
-1.1999999999999984,2.600000000000005,0.6236879964020096
-1.1999999999999984,2.800000000000005,0.5843487424523803
-0.9999999999999982,-3.0,0.4478249504731139
-0.9999999999999982,-2.8,0.4763017246246016
-0.9999999999999982,-2.5999999999999996,0.5083670875498595
-0.9999999999999982,-2.3999999999999995,0.5446718602104381
-0.9999999999999982,-2.1999999999999993,0.5860057305260138
-0.9999999999999982,-1.9999999999999991,0.6333201185281375
-0.9999999999999982,-1.799999999999999,0.6877417006801001
-0.9999999999999982,-1.5999999999999988,0.7505563222588407
-0.9999999999999982,-1.3999999999999986,0.8231186293156721
-0.9999999999999982,-1.1999999999999984,0.9065951123916833
-0.9999999999999982,-0.9999999999999982,1.0013670312783602
-0.9999999999999982,-0.799999999999998,1.1058248942510793
-0.9999999999999982,-0.5999999999999979,1.2143358941093714
-0.9999999999999982,-0.3999999999999977,1.314859328604917
-0.9999999999999982,-0.1999999999999975,1.3886462218589535
-0.9999999999999982,2.6645352591003757e-15,1.416146836547139
-0.9999999999999982,0.20000000000000284,1.388646221858952
-0.9999999999999982,0.400000000000003,1.3148593286049146
-0.9999999999999982,0.6000000000000032,1.2143358941093687
-0.9999999999999982,0.8000000000000034,1.1058248942510764
-0.9999999999999982,1.0000000000000036,1.0013670312783576
-0.9999999999999982,1.2000000000000037,0.9065951123916807
-0.9999999999999982,1.400000000000004,0.82311862931567
-0.9999999999999982,1.600000000000004,0.7505563222588388
-0.9999999999999982,1.8000000000000043,0.6877417006800984
-0.9999999999999982,2.0000000000000044,0.6333201185281361
-0.9999999999999982,2.2000000000000046,0.5860057305260127
-0.9999999999999982,2.400000000000005,0.5446718602104371
-0.9999999999999982,2.600000000000005,0.5083670875498586
-0.9999999999999982,2.800000000000005,0.4763017246246009
-0.799999999999998,-3.0,0.325461465722932
-0.799999999999998,-2.8,0.34615725912303763
-0.799999999999998,-2.5999999999999996,0.36946109694084306
-0.799999999999998,-2.3999999999999995,0.39584597011587874
-0.799999999999998,-2.1999999999999993,0.4258857926016438
-0.799999999999998,-1.9999999999999991,0.4602720188551968
-0.799999999999998,-1.799999999999999,0.499823472778044
-0.799999999999998,-1.5999999999999988,0.5454746558714604
-0.799999999999998,-1.3999999999999986,0.598210071318956
-0.799999999999998,-1.1999999999999984,0.6588774783194179
-0.799999999999998,-0.9999999999999982,0.7277539614131944
-0.799999999999998,-0.799999999999998,0.8036698056587405
-0.799999999999998,-0.5999999999999979,0.8825313095200822
-0.799999999999998,-0.3999999999999977,0.9555877667269872
-0.799999999999998,-0.1999999999999975,1.0092131629989665
-0.799999999999998,2.6645352591003757e-15,1.0291995223012846
-0.799999999999998,0.20000000000000284,1.0092131629989654
-0.799999999999998,0.400000000000003,0.9555877667269855
-0.799999999999998,0.6000000000000032,0.8825313095200802
-0.799999999999998,0.8000000000000034,0.8036698056587384
-0.799999999999998,1.0000000000000036,0.7277539614131924
-0.799999999999998,1.2000000000000037,0.6588774783194161
-0.799999999999998,1.400000000000004,0.5982100713189545
-0.799999999999998,1.600000000000004,0.545474655871459
-0.799999999999998,1.8000000000000043,0.49982347277804284
-0.799999999999998,2.0000000000000044,0.4602720188551958
-0.799999999999998,2.2000000000000046,0.4258857926016429
-0.799999999999998,2.400000000000005,0.395845970115878
-0.799999999999998,2.600000000000005,0.3694610969408424
-0.799999999999998,2.800000000000005,0.3461572591230371
-0.5999999999999979,-3.0,0.20164018281980034
-0.5999999999999979,-2.8,0.214462295433128
-0.5999999999999979,-2.5999999999999996,0.22890022622640216
-0.5999999999999979,-2.3999999999999995,0.2452470175089702
-0.5999999999999979,-2.1999999999999993,0.2638582386083694
-0.5999999999999979,-1.9999999999999991,0.28516228126315213
-0.5999999999999979,-1.799999999999999,0.3096664491592715
-0.5999999999999979,-1.5999999999999988,0.3379497142286086
-0.5999999999999979,-1.3999999999999986,0.3706220270269648
-0.5999999999999979,-1.1999999999999984,0.40820861815105947
-0.5999999999999979,-0.9999999999999982,0.4508811557805592
-0.5999999999999979,-0.799999999999998,0.4979149411123778
-0.5999999999999979,-0.5999999999999979,0.5467737146717108
-0.5999999999999979,-0.3999999999999977,0.592035962092141
-0.5999999999999979,-0.1999999999999975,0.6252596639643355
-0.5999999999999979,2.6645352591003757e-15,0.6376422455233225
-0.5999999999999979,0.20000000000000284,0.6252596639643349
-0.5999999999999979,0.400000000000003,0.5920359620921399
-0.5999999999999979,0.6000000000000032,0.5467737146717094
-0.5999999999999979,0.8000000000000034,0.4979149411123765
-0.5999999999999979,1.0000000000000036,0.450881155780558
-0.5999999999999979,1.2000000000000037,0.4082086181510583
-0.5999999999999979,1.400000000000004,0.3706220270269639
-0.5999999999999979,1.600000000000004,0.33794971422860776
-0.5999999999999979,1.8000000000000043,0.3096664491592707
-0.5999999999999979,2.0000000000000044,0.28516228126315146
-0.5999999999999979,2.2000000000000046,0.2638582386083688
-0.5999999999999979,2.400000000000005,0.24524701750896977
-0.5999999999999979,2.600000000000005,0.22890022622640174
-0.5999999999999979,2.800000000000005,0.21446229543312767
-0.3999999999999977,-3.0,0.09590975975104034
-0.3999999999999977,-2.8,0.10200857261188785
-0.3999999999999977,-2.5999999999999996,0.10887594623911061
-0.3999999999999977,-2.3999999999999995,0.11665126563570435
-0.3999999999999977,-2.1999999999999993,0.1255036566589364
-0.3999999999999977,-1.9999999999999991,0.1356368830038665
-0.3999999999999977,-1.799999999999999,0.14729224267945387
-0.3999999999999977,-1.5999999999999988,0.16074512255607706
-0.3999999999999977,-1.3999999999999986,0.17628564442617267
-0.3999999999999977,-1.1999999999999984,0.19416363319884758
-0.3999999999999977,-0.9999999999999982,0.2144607425089997
-0.3999999999999977,-0.799999999999998,0.23683227078413555
-0.3999999999999977,-0.5999999999999979,0.26007185115088155
-0.3999999999999977,-0.3999999999999977,0.2816007508730422
-0.3999999999999977,-0.1999999999999975,0.2974035398808761
-0.3999999999999977,2.6645352591003757e-15,0.3032932906528313
-0.3999999999999977,0.20000000000000284,0.2974035398808758
-0.3999999999999977,0.400000000000003,0.28160075087304165
-0.3999999999999977,0.6000000000000032,0.26007185115088094
-0.3999999999999977,0.8000000000000034,0.23683227078413494
-0.3999999999999977,1.0000000000000036,0.21446074250899913
-0.3999999999999977,1.2000000000000037,0.19416363319884702
-0.3999999999999977,1.400000000000004,0.17628564442617226
-0.3999999999999977,1.600000000000004,0.16074512255607665
-0.3999999999999977,1.8000000000000043,0.1472922426794535
-0.3999999999999977,2.0000000000000044,0.13563688300386623
-0.3999999999999977,2.2000000000000046,0.12550365665893612
-0.3999999999999977,2.400000000000005,0.11665126563570413
-0.3999999999999977,2.600000000000005,0.10887594623911041
-0.3999999999999977,2.800000000000005,0.1020085726118877
-0.1999999999999975,-3.0,0.024962705518056807
-0.1999999999999975,-2.8,0.026550060859684827
-0.1999999999999975,-2.5999999999999996,0.028337451694400915
-0.1999999999999975,-2.3999999999999995,0.030361156152735765
-0.1999999999999975,-2.1999999999999993,0.032665193101814184
-0.1999999999999975,-1.9999999999999991,0.03530259669716165
-0.1999999999999975,-1.799999999999999,0.038336170256765584
-0.1999999999999975,-1.5999999999999988,0.04183758950337457
-0.1999999999999975,-1.3999999999999986,0.0458823652597429
-0.1999999999999975,-1.1999999999999984,0.05053552016437259
-0.1999999999999975,-0.9999999999999982,0.05581830644068418
-0.1999999999999975,-0.799999999999998,0.06164100763158191
-0.1999999999999975,-0.5999999999999979,0.06768963920530455
-0.1999999999999975,-0.3999999999999977,0.07329302706997116
-0.1999999999999975,-0.1999999999999975,0.0774060638390187
-0.1999999999999975,2.6645352591003757e-15,0.07893900599711298
-0.1999999999999975,0.20000000000000284,0.0774060638390186
-0.1999999999999975,0.400000000000003,0.07329302706997103
-0.1999999999999975,0.6000000000000032,0.06768963920530438
-0.1999999999999975,0.8000000000000034,0.06164100763158175
-0.1999999999999975,1.0000000000000036,0.05581830644068403
-0.1999999999999975,1.2000000000000037,0.050535520164372454
-0.1999999999999975,1.400000000000004,0.045882365259742784
-0.1999999999999975,1.600000000000004,0.04183758950337447
-0.1999999999999975,1.8000000000000043,0.038336170256765494
-0.1999999999999975,2.0000000000000044,0.03530259669716158
-0.1999999999999975,2.2000000000000046,0.032665193101814115
-0.1999999999999975,2.400000000000005,0.03036115615273571
-0.1999999999999975,2.600000000000005,0.028337451694400863
-0.1999999999999975,2.800000000000005,0.026550060859684785
2.6645352591003757e-15,-3.0,4.490274991609099e-30
2.6645352591003757e-15,-2.8,4.775807422705304e-30
2.6645352591003757e-15,-2.5999999999999996,5.097322106261997e-30
2.6645352591003757e-15,-2.3999999999999995,5.4613447284531596e-30
2.6645352591003757e-15,-2.1999999999999993,5.8757933740419365e-30
2.6645352591003757e-15,-1.9999999999999991,6.350207791918327e-30
2.6645352591003757e-15,-1.799999999999999,6.895885001467706e-30
2.6645352591003757e-15,-1.5999999999999988,7.52571798438754e-30
2.6645352591003757e-15,-1.3999999999999986,8.253289577632905e-30
2.6645352591003757e-15,-1.1999999999999984,9.090296010498456e-30
2.6645352591003757e-15,-0.9999999999999982,1.0040560118905253e-29
2.6645352591003757e-15,-0.799999999999998,1.10879437657695e-29
2.6645352591003757e-15,-0.5999999999999979,1.2175967620767816e-29
2.6645352591003757e-15,-0.3999999999999977,1.3183901331270406e-29
2.6645352591003757e-15,-0.1999999999999975,1.392375167041988e-29
2.6645352591003757e-15,2.6645352591003757e-15,1.4199496293978212e-29
2.6645352591003757e-15,0.20000000000000284,1.3923751670419866e-29
2.6645352591003757e-15,0.400000000000003,1.318390133127038e-29
2.6645352591003757e-15,0.6000000000000032,1.2175967620767788e-29
2.6645352591003757e-15,0.8000000000000034,1.108794376576947e-29
2.6645352591003757e-15,1.0000000000000036,1.0040560118905226e-29
2.6645352591003757e-15,1.2000000000000037,9.090296010498431e-30
2.6645352591003757e-15,1.400000000000004,8.253289577632886e-30
2.6645352591003757e-15,1.600000000000004,7.525717984387521e-30
2.6645352591003757e-15,1.8000000000000043,6.895885001467689e-30
2.6645352591003757e-15,2.0000000000000044,6.350207791918313e-30
2.6645352591003757e-15,2.2000000000000046,5.8757933740419246e-30
2.6645352591003757e-15,2.400000000000005,5.461344728453149e-30
2.6645352591003757e-15,2.600000000000005,5.097322106261989e-30
2.6645352591003757e-15,2.800000000000005,4.775807422705297e-30
0.20000000000000284,-3.0,0.024962705518058115
0.20000000000000284,-2.8,0.02655006085968622
0.20000000000000284,-2.5999999999999996,0.028337451694402396
0.20000000000000284,-2.3999999999999995,0.030361156152737358
0.20000000000000284,-2.1999999999999993,0.03266519310181589
0.20000000000000284,-1.9999999999999991,0.0353025966971635
0.20000000000000284,-1.799999999999999,0.03833617025676759
0.20000000000000284,-1.5999999999999988,0.041837589503376765
0.20000000000000284,-1.3999999999999986,0.0458823652597453
0.20000000000000284,-1.1999999999999984,0.05053552016437524
0.20000000000000284,-0.9999999999999982,0.0558183064406871
0.20000000000000284,-0.799999999999998,0.061641007631585136
0.20000000000000284,-0.5999999999999979,0.06768963920530809
0.20000000000000284,-0.3999999999999977,0.07329302706997501
0.20000000000000284,-0.1999999999999975,0.07740606383902275
0.20000000000000284,2.6645352591003757e-15,0.07893900599711712
0.20000000000000284,0.20000000000000284,0.07740606383902267
0.20000000000000284,0.400000000000003,0.07329302706997487
0.20000000000000284,0.6000000000000032,0.06768963920530793
0.20000000000000284,0.8000000000000034,0.061641007631584976
0.20000000000000284,1.0000000000000036,0.05581830644068696
0.20000000000000284,1.2000000000000037,0.0505355201643751
0.20000000000000284,1.400000000000004,0.04588236525974519
0.20000000000000284,1.600000000000004,0.04183758950337666
0.20000000000000284,1.8000000000000043,0.0383361702567675
0.20000000000000284,2.0000000000000044,0.03530259669716342
0.20000000000000284,2.2000000000000046,0.03266519310181583
0.20000000000000284,2.400000000000005,0.0303611561527373
0.20000000000000284,2.600000000000005,0.028337451694402348
0.20000000000000284,2.800000000000005,0.026550060859686177
